TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
555,W,1939,360.0,150.0,visa,166.0,debit,441.0,87.0,14574092,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
556,W,7585,553.0,150.0,visa,226.0,credit,184.0,87.0,324527,281.8,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0
557,W,10075,514.0,150.0,mastercard,224.0,debit,315.0,87.0,12197360,77.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,0
558,S,15775,481.0,150.0,mastercard,102.0,credit,330.0,87.0,14851671,110.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,61.0,5.0,0
559,W,7585,553.0,150.0,visa,226.0,credit,299.0,87.0,772147,59.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2.0,0
560,R,13285,181.0,150.0,visa,141.0,credit,191.0,87.0,13263866,150.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
561,W,8394,490.0,150.0,visa,226.0,debit,325.0,87.0,11395171,107.94,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,0
562,R,6019,583.0,150.0,visa,226.0,credit,315.0,87.0,1129845,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
563,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,5619137,67.94,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0
564,C,13832,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,10101328,91.25,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
565,W,7919,194.0,150.0,mastercard,202.0,debit,220.0,87.0,3425508,59.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0
566,W,12695,490.0,150.0,visa,226.0,debit,231.0,87.0,664362,220.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
567,W,12741,106.0,150.0,visa,226.0,debit,143.0,87.0,6842783,97.0,1.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,2.0,0.0,130.0,1.0,0
568,W,16691,170.0,150.0,mastercard,102.0,credit,325.0,87.0,8009244,884.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
569,W,18249,360.0,150.0,mastercard,126.0,debit,231.0,87.0,6997503,77.94,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,1.0,0
570,W,15185,332.0,150.0,visa,226.0,debit,264.0,87.0,10868148,36.94,29.0,27.0,0.0,0.0,34.0,23.0,0.0,0.0,16.0,0.0,18.0,0.0,114.0,28.0,0
571,W,12695,490.0,150.0,visa,226.0,debit,126.0,87.0,334542,31.0,8.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,5.0,2.0,40.0,7.0,0
572,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,12527471,25.95,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0
573,R,10313,258.0,150.0,visa,226.0,debit,469.0,87.0,5440514,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
574,W,4726,555.0,150.0,visa,226.0,debit,204.0,87.0,250471,25.95,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,36.0,2.0,0
575,W,2361,555.0,150.0,visa,226.0,debit,225.0,87.0,7522237,171.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,72.0,4.0,0
576,C,9300,103.0,185.0,visa,138.0,debit,NotFound,NotFound,1703872,298.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
577,R,3895,399.0,150.0,american express,118.0,credit,181.0,87.0,6642835,300.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0
578,C,16489,546.0,147.0,mastercard,219.0,credit,NotFound,NotFound,13774019,29.27,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
579,W,11839,490.0,150.0,visa,226.0,debit,512.0,87.0,1430482,59.0,16.0,16.0,0.0,0.0,1.0,7.0,0.0,0.0,8.0,0.0,8.0,0.0,79.0,13.0,0
580,H,3682,264.0,150.0,visa,162.0,credit,494.0,87.0,9158538,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
581,W,10112,360.0,150.0,visa,166.0,debit,498.0,87.0,153138,160.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,2.0,0
582,W,5606,318.0,150.0,visa,166.0,debit,441.0,87.0,5596927,15.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
583,W,1675,174.0,150.0,visa,226.0,debit,204.0,87.0,3008319,117.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,19.0,1.0,0
584,W,10908,333.0,150.0,visa,226.0,debit,476.0,87.0,9732790,77.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,25.0,2.0,0
585,H,13220,562.0,150.0,mastercard,197.0,credit,325.0,87.0,352660,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
586,W,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,4381205,59.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,5.0,0
587,W,2538,476.0,150.0,visa,166.0,debit,205.0,87.0,10876436,58.94,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
588,W,7919,194.0,150.0,mastercard,166.0,debit,327.0,87.0,11575054,52.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
589,S,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,5427379,22.0,13.0,5.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,47.0,4.0,0.0,41.0,8.0,1
590,C,5812,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,10201044,69.5,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
591,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,6796611,22.97,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
592,W,17598,268.0,150.0,visa,166.0,debit,143.0,87.0,8021960,58.94,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,2.0,0
593,W,2616,NotFound,150.0,discover,102.0,credit,191.0,87.0,5234594,107.94,5.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,38.0,5.0,0
594,W,5734,361.0,150.0,visa,226.0,debit,325.0,87.0,14225381,35.94,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,9.0,2.0,0
595,R,10486,514.0,150.0,mastercard,219.0,credit,310.0,87.0,14186666,100.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,0
596,W,7322,411.0,150.0,visa,226.0,debit,512.0,87.0,10188240,107.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
597,W,8431,269.0,150.0,mastercard,224.0,debit,387.0,87.0,937276,100.0,4.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,27.0,3.0,0
598,W,12110,555.0,150.0,mastercard,224.0,debit,330.0,87.0,5843196,317.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
599,W,6328,455.0,150.0,mastercard,166.0,debit,264.0,87.0,4411466,42.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
600,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,601875,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0
601,W,9749,528.0,150.0,visa,226.0,credit,337.0,87.0,2058592,226.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,2.0,0
602,W,18132,567.0,150.0,mastercard,117.0,debit,337.0,87.0,15094845,88.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
603,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,1647334,26.81,2.0,11.0,0.0,2.0,0.0,2.0,2.0,12.0,0.0,6.0,4.0,4.0,11.0,2.0,0
604,W,18095,243.0,150.0,visa,226.0,debit,204.0,87.0,12339041,276.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
605,W,8187,NotFound,150.0,visa,166.0,debit,191.0,87.0,5407261,26.97,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
606,H,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,9585397,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
607,W,10106,555.0,150.0,visa,166.0,debit,476.0,87.0,14926376,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0
608,W,4806,490.0,150.0,visa,226.0,debit,310.0,87.0,6658998,59.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,0
609,W,2157,111.0,150.0,visa,226.0,debit,272.0,87.0,14862631,65.94,9.0,7.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,40.0,6.0,0
610,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,2897262,72.94,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,0
611,W,2744,490.0,150.0,visa,195.0,debit,205.0,87.0,13580598,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,2.0,0
612,W,14128,170.0,150.0,mastercard,219.0,credit,231.0,87.0,4141414,213.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
613,S,4151,404.0,150.0,mastercard,102.0,credit,324.0,87.0,756758,150.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
614,W,7919,194.0,150.0,mastercard,202.0,debit,264.0,87.0,3081411,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
615,H,5436,555.0,150.0,visa,166.0,debit,204.0,87.0,680521,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
616,W,7919,194.0,150.0,mastercard,202.0,debit,264.0,87.0,5849522,57.94,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,0
617,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,1474966,82.56,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
618,W,10400,555.0,150.0,visa,226.0,debit,327.0,87.0,12157111,73.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,22.0,2.0,0
619,S,12866,303.0,150.0,visa,226.0,debit,330.0,87.0,14951082,8.0,3.0,20.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,190.0,12.0,0.0,248.0,3.0,0
620,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,14958860,15.62,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0
621,W,2807,555.0,150.0,mastercard,117.0,debit,485.0,87.0,7244620,104.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0
622,H,2884,490.0,150.0,visa,226.0,debit,315.0,87.0,12271897,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
623,W,7919,194.0,150.0,mastercard,202.0,debit,299.0,87.0,3302692,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
624,H,2616,327.0,150.0,discover,102.0,credit,143.0,87.0,164781,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
625,W,7585,553.0,150.0,visa,226.0,credit,441.0,87.0,10456260,107.94,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,3.0,0
626,W,5986,533.0,150.0,mastercard,224.0,debit,343.0,87.0,2684022,52.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
627,W,7337,174.0,150.0,visa,226.0,debit,264.0,87.0,7238832,57.94,7.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,7.0,0
628,W,9992,455.0,150.0,mastercard,126.0,debit,251.0,87.0,7783637,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
629,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,12247440,24.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,58.0,1.0,0
630,W,5017,432.0,150.0,visa,226.0,debit,330.0,87.0,4469535,57.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,1.0,0
631,W,1893,514.0,150.0,mastercard,224.0,credit,204.0,87.0,14269534,226.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0
632,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,8624016,210.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,18.0,2.0,0
633,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,8279123,97.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
634,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,15117203,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,0
635,W,12813,265.0,150.0,visa,226.0,debit,264.0,87.0,6370022,117.0,155.0,124.0,0.0,0.0,136.0,105.0,0.0,0.0,99.0,0.0,105.0,0.0,431.0,116.0,0
636,W,13724,227.0,150.0,visa,195.0,debit,330.0,87.0,13817066,77.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,3.0,0
637,W,6019,583.0,150.0,visa,226.0,credit,330.0,87.0,6628008,109.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,3.0,0
638,W,9400,111.0,150.0,mastercard,224.0,debit,315.0,87.0,1917610,35.94,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0
639,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,2133372,151.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,23.0,2.0,0
640,W,13982,218.0,150.0,mastercard,117.0,debit,512.0,87.0,10717368,155.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,5.0,0
641,W,17593,555.0,150.0,visa,226.0,debit,512.0,87.0,4657395,39.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
642,W,12695,490.0,150.0,visa,226.0,debit,126.0,87.0,11475869,57.94,5.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,4.0,0
643,W,17162,555.0,150.0,visa,226.0,debit,181.0,87.0,11851531,29.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0
644,W,9992,455.0,150.0,mastercard,126.0,debit,310.0,87.0,7427430,161.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
645,W,5879,116.0,150.0,visa,226.0,debit,264.0,87.0,14388626,210.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,2.0,0
646,W,13833,111.0,150.0,visa,226.0,debit,325.0,87.0,6391254,29.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,23.0,3.0,0
647,W,9500,321.0,150.0,visa,226.0,debit,299.0,87.0,7422783,1104.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
648,W,14649,548.0,150.0,visa,226.0,debit,476.0,87.0,4397446,171.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0
649,W,1393,512.0,150.0,mastercard,224.0,debit,308.0,87.0,9633997,112.0,15.0,15.0,0.0,0.0,2.0,8.0,0.0,0.0,9.0,0.0,9.0,1.0,132.0,12.0,0
650,C,9026,545.0,185.0,visa,137.0,credit,NotFound,NotFound,9211482,42.28,1.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0
651,W,10112,360.0,150.0,visa,166.0,debit,299.0,87.0,6113902,20.95,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,8.0,1.0,0
652,W,7585,553.0,150.0,visa,226.0,credit,337.0,87.0,4215170,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
653,W,9364,225.0,150.0,mastercard,166.0,debit,123.0,87.0,3621155,39.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,32.0,2.0,1
654,W,2377,203.0,150.0,visa,166.0,debit,184.0,87.0,12477893,57.94,178.0,171.0,0.0,0.0,174.0,108.0,0.0,0.0,146.0,0.0,133.0,0.0,621.0,127.0,0
655,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,1628633,117.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,4.0,0
656,W,12691,555.0,150.0,visa,226.0,debit,226.0,87.0,8640751,1980.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
657,W,15300,167.0,150.0,visa,226.0,debit,485.0,87.0,3940797,47.94,6.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,6.0,0
658,W,4310,254.0,150.0,visa,226.0,debit,325.0,87.0,4299380,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.0,1.0,0
659,W,2616,327.0,150.0,discover,102.0,credit,337.0,87.0,13792739,834.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
660,W,17729,300.0,150.0,visa,166.0,debit,204.0,87.0,10872784,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
661,R,12501,490.0,150.0,visa,226.0,debit,181.0,87.0,2333872,125.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
662,W,12582,298.0,150.0,visa,226.0,debit,330.0,87.0,5783831,24.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,27.0,3.0,0
663,W,18343,374.0,150.0,visa,226.0,debit,327.0,87.0,15625235,59.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0
664,W,18178,598.0,150.0,mastercard,224.0,debit,177.0,87.0,15673712,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
665,S,8407,207.0,150.0,visa,226.0,debit,204.0,87.0,1788819,25.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,0
666,W,15314,111.0,150.0,mastercard,224.0,debit,485.0,87.0,7746437,160.0,260.0,228.0,0.0,0.0,179.0,188.0,0.0,0.0,166.0,0.0,186.0,1.0,1126.0,215.0,0
667,W,5700,122.0,150.0,mastercard,126.0,debit,327.0,87.0,13043823,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
668,R,13526,529.0,150.0,visa,162.0,credit,204.0,87.0,4385922,50.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0
669,W,14165,111.0,150.0,mastercard,224.0,debit,181.0,87.0,5706229,47.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
670,C,15885,545.0,185.0,visa,138.0,debit,465.0,60.0,1098919,272.8,2.0,6.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0
671,R,5772,298.0,150.0,visa,226.0,debit,184.0,87.0,1972559,125.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
672,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,3337150,160.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
673,W,18375,174.0,150.0,visa,162.0,credit,126.0,87.0,14498845,97.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,8.0,1.0,0
674,W,2616,327.0,150.0,discover,102.0,credit,269.0,87.0,15341876,954.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
675,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,739373,49.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,1
676,W,6049,310.0,150.0,mastercard,224.0,debit,441.0,87.0,6984895,34.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,1.0,0
677,W,3821,111.0,150.0,mastercard,219.0,credit,NotFound,NotFound,7518991,49.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,0
678,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,10257042,37.34,1.0,12.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,5.0,3.0,3.0,10.0,1.0,0
679,W,3148,111.0,150.0,visa,226.0,debit,272.0,87.0,2420139,255.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
680,W,7508,321.0,150.0,visa,226.0,debit,498.0,87.0,7743930,29.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,4.0,0
681,W,15631,555.0,150.0,visa,226.0,debit,441.0,87.0,9842884,97.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
682,W,7919,194.0,150.0,mastercard,202.0,debit,433.0,87.0,2682499,60.0,2.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,20.0,2.0,0
683,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,14340851,67.94,80.0,82.0,0.0,0.0,86.0,76.0,0.0,0.0,63.0,0.0,68.0,0.0,513.0,79.0,0
684,W,13045,122.0,150.0,mastercard,166.0,debit,387.0,87.0,5956760,78.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
685,W,6530,206.0,150.0,mastercard,126.0,debit,308.0,87.0,10790867,47.94,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,0
686,W,9485,111.0,150.0,visa,226.0,debit,315.0,87.0,12515827,57.94,9.0,9.0,0.0,0.0,7.0,4.0,0.0,0.0,6.0,0.0,7.0,0.0,42.0,7.0,0
687,W,4151,404.0,150.0,mastercard,102.0,credit,299.0,87.0,14683058,117.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0
688,W,2581,445.0,150.0,mastercard,166.0,debit,308.0,87.0,13761577,305.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,0
689,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,14679295,57.94,89.0,84.0,0.0,0.0,173.0,67.0,0.0,0.0,69.0,0.0,61.0,0.0,509.0,83.0,0
690,W,12260,236.0,150.0,visa,226.0,debit,204.0,87.0,2754182,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
691,H,8640,420.0,150.0,mastercard,224.0,debit,264.0,87.0,1626167,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
692,R,6019,583.0,150.0,visa,226.0,credit,204.0,87.0,12871156,200.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0
693,W,6341,512.0,150.0,mastercard,195.0,credit,203.0,87.0,6615206,445.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
